ForecastID,Confirmed,Deaths
0,127616,2197
1,5310,37
2,202454,5065
3,61727,811
4,718085,13142
5,57585,1949
6,53005,4466
7,17501,606
8,625775,11333
9,272503,5710
10,8636,73
11,32380,369
12,238585,8256
13,95138,3304
14,66141,1128
15,42963,453
16,49137,940
17,148810,4983
18,4545,131
19,108672,3765
20,128854,9074
21,113743,6766
22,76548,1876
23,83476,2525
24,86841,1555
25,7520,106
26,34622,399
27,69534,1327
28,7292,432
29,192289,15946
30,25465,783
31,435394,32971
32,168598,2725
33,11998,144
34,124131,4167
35,59417,811
36,26948,463
37,139359,7673
38,22075,1050
39,119815,2745
40,13871,167
41,156257,1778
42,637110,12975
43,52455,412
44,1633,57
45,121560,2594
46,75067,1922
47,10350,220
48,76194,1130
49,3885,37
50,128842,2209
51,5384,38
52,202846,5138
53,62262,827
54,723897,13286
55,57786,1951
56,53192,4468
57,17565,607
58,628799,11500
59,274524,5776
60,8842,78
61,32747,379
62,240586,8283
63,96062,3314
64,68009,1145
65,43772,458
66,49888,948
67,149545,5022
68,4568,131
69,109139,3774
70,129206,9089
71,114496,6776
72,77336,1885
73,84226,2571
74,88249,1560
75,7669,109
76,35018,401
77,69864,1349
78,7311,432
79,192620,15947
80,25580,786
81,436067,32970
82,170027,2749
83,12236,145
84,125230,4181
85,60167,830
86,27166,467
87,139947,7687
88,22114,1052
89,120694,2783
90,14154,168
91,157482,1803
92,641266,13202
93,52871,416
94,1640,57
95,122539,2612
96,75587,1931
97,10494,222
98,76911,1137
99,3918,37
100,130279,2234
101,5470,39
102,203328,5188
103,62889,840
104,729326,13424
105,58078,1955
106,53312,4471
107,17674,608
108,632321,11593
109,276849,5839
110,9106,82
111,33118,385
112,242741,8309
113,97034,3322
114,69835,1161
115,44262,463
116,50605,956
117,150186,5047
118,4589,132
119,109673,3783
120,129571,9104
121,115178,6788
122,78244,1893
123,84950,2594
124,89876,1570
125,7809,110
126,35365,403
127,70306,1370
128,7336,433
129,192947,15949
130,25711,791
131,436730,32975
132,171699,2773
133,12538,146
134,126434,4229
135,60779,844
136,27375,473
137,140639,7706
138,22270,1054
139,121595,2827
140,14567,170
141,158929,1829
142,646225,13412
143,53308,418
144,1648,57
145,123577,2632
146,76157,1939
147,10651,225
148,77728,1145
149,3952,37
150,131644,2262
151,5555,39
152,203831,5224
153,63556,854
154,734871,13550
155,58401,1959
156,53512,4472
157,17743,610
158,635790,11703
159,279077,5919
160,9380,86
161,33408,394
162,244880,8326
163,97995,3330
164,71165,1170
165,44828,466
166,51270,963
167,150870,5080
168,4621,132
169,110263,3790
170,129933,9117
171,115939,6802
172,79235,1898
173,85567,2609
174,91573,1580
175,7960,111
176,35650,405
177,70843,1385
178,7359,434
179,193282,15950
180,25840,795
181,437387,32985
182,173606,2798
183,12861,147
184,127636,4278
185,61542,853
186,27614,479
187,141343,7726
188,22351,1056
189,122574,2868
190,14968,171
191,160410,1854
192,650807,13583
193,53771,419
194,1655,57
195,124559,2647
196,76722,1947
197,10824,228
198,78604,1150
199,3991,38
200,133064,2295
201,5615,40
202,204299,5252
203,64190,869
204,739830,13634
205,58674,1963
206,53664,4472
207,17815,611
208,638772,11794
209,280949,6006
210,9630,90
211,33634,399
212,246884,8337
213,98953,3336
214,72132,1181
215,45423,468
216,51919,971
217,151331,5095
218,4654,132
219,110845,3800
220,130289,9130
221,116666,6813
222,80202,1900
223,86140,2627
224,93157,1590
225,8100,113
226,35946,406
227,71381,1395
228,7386,434
229,193614,15952
230,25953,799
231,438053,32995
232,175395,2819
233,13166,148
234,128756,4340
235,62320,862
236,27852,485
237,141998,7740
238,22340,1057
239,123566,2898
240,15234,173
241,162136,1878
242,654922,13698
243,54184,420
244,1662,57
245,125594,2660
246,77227,1954
247,10988,234
248,79288,1154
249,4022,38
250,134249,2316
251,5661,40
252,204772,5272
253,64763,882
254,744936,13698
255,58884,1966
256,53752,4471
257,17899,612
258,641157,11849
259,282658,6051
260,9834,93
261,33836,402
262,248717,8346
263,99889,3341
264,72780,1190
265,45722,469
266,52501,977
267,152319,5121
268,4681,132
269,111365,3810
270,130629,9144
271,117406,6827
272,81052,1902
273,86694,2653
274,94533,1601
275,8219,115
276,36277,407
277,71832,1402
278,7404,435
279,193941,15955
280,26054,803
281,438716,33000
282,176864,2838
283,13413,149
284,129753,4309
285,63082,866
286,28090,490
287,142636,7747
288,22448,1058
289,124573,2915
290,15601,174
291,163663,1899
292,658849,13791
293,54542,420
294,1668,57
295,126539,2669
296,77637,1960
297,11126,237
298,79749,1158
299,4059,38
300,135695,2336
301,5716,41
302,205101,5287
303,65310,896
304,750277,13776
305,59067,1970
306,53864,4471
307,17968,613
308,643301,11918
309,284275,6096
310,9999,97
311,34081,406
312,250480,8358
313,100802,3346
314,73537,1198
315,46518,470
316,53051,984
317,152785,5143
318,4700,132
319,111819,3817
320,130971,9158
321,118142,6841
322,81783,1903
323,87209,2689
324,95758,1611
325,8308,116
326,36587,410
327,72180,1410
328,7420,435
329,194276,15957
330,26147,808
331,439376,33010
332,178095,2857
333,13584,150
334,130692,4316
335,63777,869
336,28293,494
337,143250,7755
338,22623,1060
339,125491,2930
340,15919,174
341,164991,1919
342,662608,13875
343,54874,422
344,1675,57
345,127510,2679
346,78021,1968
347,11249,241
348,80177,1161
349,4091,38
350,136906,2355
351,5786,41
352,205599,5325
353,65856,910
354,756004,13893
355,59266,1973
356,54014,4473
357,18054,614
358,645745,12061
359,286090,6166
360,10164,102
361,34396,414
362,252323,8379
363,101721,3353
364,74875,1210
365,46946,473
366,53693,991
367,153517,5171
368,4717,132
369,112254,3825
370,131310,9172
371,118876,6854
372,82484,1905
373,87744,2732
374,96988,1620
375,8408,118
376,36900,413
377,72479,1427
378,7436,435
379,194605,15959
380,26249,812
381,440039,33018
382,179312,2877
383,13744,151
384,131686,4330
385,64551,880
386,28514,498
387,143863,7763
388,22737,1062
389,126326,2954
390,16245,176
391,166260,1940
392,666673,13964
393,55220,425
394,1682,57
395,128501,2693
396,78471,1975
397,11367,246
398,80702,1167
399,4126,39
400,138347,2370
401,5862,42
402,206071,5387
403,66411,925
404,761743,14032
405,59510,1977
406,54210,4475
407,18128,616
408,648780,12208
409,288246,6231
410,10370,106
411,34757,422
412,254338,8404
413,102658,3360
414,76618,1224
415,47634,478
416,54409,998
417,154169,5203
418,4736,132
419,112729,3833
420,131656,9186
421,119611,6867
422,83264,1908
423,88371,2769
424,98366,1630
425,8534,119
426,37254,416
427,72821,1448
428,7456,436
429,194938,15962
430,26366,816
431,440703,33020
432,180735,2899
433,13963,153
434,132792,4343
435,65247,896
436,28740,503
437,144504,7775
438,22850,1063
439,127158,2989
440,16596,177
441,167527,1963
442,671087,14065
443,55621,428
444,1688,57
445,129494,2710
446,79008,1983
447,11503,250
448,81408,1174
449,4159,39
450,139610,2392
451,5936,42
452,206510,5439
453,67000,939
454,767388,14174
455,59795,1980
456,54395,4477
457,18207,617
458,652225,12322
459,290521,6292
460,10628,111
461,35107,428
462,256484,8429
463,103617,3367
464,78282,1236
465,48152,482
466,55121,1006
467,154835,5229
468,4760,132
469,113270,3842
470,132002,9200
471,120345,6879
472,84171,1910
473,89059,2791
474,99923,1639
475,8684,121
476,37600,417
477,73263,1467
478,7481,436
479,195267,15964
480,26495,821
481,441365,33028
482,182443,2921
483,14259,154
484,133981,4385
485,65973,910
486,28960,508
487,145163,7791
488,22962,1065
489,128050,3032
490,16937,178
491,168956,1987
492,675660,14172
493,56069,431
494,1695,57
495,130492,2729
496,79578,1990
497,11662,254
498,82266,1181
499,4193,39
500,141046,2417
501,6003,43
502,206989,5473
503,67597,952
504,772755,14294
505,60084,1984
506,54572,4479
507,18283,618
508,655596,12421
509,292680,6367
510,10904,114
511,35395,436
512,258622,8447
513,104582,3373
514,79566,1248
515,48673,486
516,55779,1013
517,155511,5259
518,4790,132
519,113853,3850
520,132350,9213
521,121079,6891
522,85157,1912
523,89722,2809
524,101564,1649
525,8834,123
526,37893,419
527,73787,1482
528,7506,437
529,195600,15966
530,26622,825
531,442027,33040
532,184301,2942
533,14588,155
534,135157,4429
535,66681,920
536,29186,513
537,145815,7809
538,23005,1067
539,129032,3073
540,17314,179
541,170506,2011
542,680165,14290
543,56521,432
544,1701,57
545,131476,2746
546,80114,1998
547,11833,257
548,83097,1186
549,4228,39
550,142283,2446
551,6060,43
552,207434,5498
553,68194,967
554,777936,14383
555,60337,1987
556,54734,4479
557,18362,619
558,658487,12506
559,294568,6445
560,11152,118
561,35621,441
562,260619,8458
563,105536,3379
564,80415,1260
565,49295,488
566,56395,1020
567,156111,5282
568,4822,132
569,114422,3859
570,132697,9227
571,121814,6903
572,86115,1912
573,90312,2833
574,103142,1659
575,8974,124
576,38182,421
577,74314,1492
578,7530,437
579,195930,15968
580,26737,829
581,442690,33046
582,186059,2963
583,14892,156
584,136246,4468
585,67444,929
586,29416,518
587,146456,7824
588,23047,1069
589,130045,3103
590,17619,180
591,172108,2034
592,684375,14416
593,56934,433
594,1708,57
595,132472,2758
596,80578,2005
597,11996,262
598,83758,1191
599,4261,40
600,143719,2470
601,6117,44
602,207902,5519
603,68778,981
604,783084,14451
605,60549,1991
606,54875,4479
607,18438,621
608,660876,12567
609,296226,6499
610,11348,122
611,35830,445
612,262450,8467
613,106470,3385
614,81098,1270
615,49679,489
616,56997,1027
617,156887,5308
618,4848,132
619,114933,3868
620,133043,9241
621,122548,6916
622,86962,1913
623,90850,2863
624,104563,1669
625,9091,126
626,38517,423
627,74764,1501
628,7549,438
629,196261,15970
630,26837,833
631,443353,33051
632,187549,2983
633,15134,157
634,137244,4472
635,68147,934
636,29647,523
637,147084,7836
638,23161,1070
639,131019,3123
640,17940,181
641,173668,2056
642,688336,14549
643,57293,434
644,1714,57
645,133445,2767
646,80986,2012
647,12137,265
648,84249,1195
649,4296,40
650,144951,2491
651,6183,44
652,208316,5543
653,69353,995
654,788422,14532
655,60746,1994
656,54995,4479
657,18518,622
658,663122,12651
659,297902,6553
660,11511,126
661,36082,451
662,264215,8480
663,107389,3391
664,82065,1281
665,50415,490
666,57608,1034
667,157461,5332
668,4870,132
669,115390,3877
670,133389,9255
671,123283,6929
672,87699,1913
673,91380,2899
674,105850,1679
675,9190,128
676,38859,425
677,75119,1512
678,7565,438
679,196593,15973
680,26932,838
681,444016,33061
682,188810,3004
683,15318,158
684,138215,4482
685,68903,938
686,29865,528
687,147707,7846
688,23303,1072
689,131919,3139
690,18308,183
691,175084,2078
692,692257,14688
693,57625,436
694,1721,57
695,134435,2777
696,81403,2019
697,12259,269
698,84682,1199
699,4329,40
700,146385,2511
701,6256,45
702,208769,5583
703,69922,1009
704,793988,14643
705,60964,1998
706,55112,4479
707,18593,623
708,665679,12784
709,299800,6620
710,11684,131
711,36403,458
712,266065,8501
713,108310,3397
714,83502,1292
715,50883,493
716,58258,1041
717,158179,5359
718,4887,132
719,115836,3885
720,133734,9268
721,124017,6943
722,88409,1913
723,91942,2936
724,107115,1688
725,9290,129
726,39172,428
727,75429,1528
728,7582,439
729,196923,15975
730,27034,842
731,444679,33068
732,190045,3024
733,15490,159
734,139240,4493
735,69619,948
736,30085,533
737,148337,7854
738,23435,1074
739,132766,3162
