ForecastID,Confirmed,Deaths
0,127180,2192
1,5320,37
2,202134,5048
3,61768,809
4,717946,13113
5,57635,1954
6,52907,4465
7,17549,609
8,626159,11307
9,272073,5697
10,8653,73
11,32306,364
12,238670,8275
13,95061,3309
14,65572,1120
15,42886,454
16,49030,940
17,148942,4979
18,4546,132
19,108746,3767
20,128738,9072
21,113659,6761
22,76575,1871
23,83430,2497
24,86736,1555
25,7512,106
26,34590,399
27,69597,1315
28,7296,433
29,192265,15989
30,25497,784
31,435422,32982
32,168699,2722
33,11972,145
34,124404,4168
35,59467,805
36,26955,462
37,139511,7694
38,22110,1052
39,120007,2749
40,13712,167
41,156242,1767
42,636863,12829
43,52382,409
44,1633,58
45,121463,2596
46,75182,1925
47,10410,220
48,76145,1129
49,3880,37
50,128138,2201
51,5390,37
52,202577,5074
53,62271,820
54,724185,13220
55,57883,1961
56,53013,4465
57,17652,612
58,628460,11387
59,273298,5746
60,8844,76
61,32541,366
62,240537,8314
63,95934,3327
64,66231,1129
65,43408,456
66,49553,946
67,149767,5008
68,4570,132
69,109282,3777
70,128897,9082
71,114262,6769
72,77324,1878
73,83984,2514
74,87837,1560
75,7639,107
76,34853,401
77,69927,1326
78,7321,434
79,192572,16038
80,25615,789
81,436123,33014
82,170108,2752
83,12137,146
84,124937,4169
85,60206,813
86,27171,464
87,140197,7735
88,22161,1054
89,120818,2775
90,13867,167
91,157402,1783
92,640881,12887
93,52673,412
94,1640,58
95,122362,2611
96,75719,1932
97,10539,223
98,76700,1136
99,3901,37
100,129188,2219
101,5453,37
102,203016,5096
103,62778,830
104,729524,13310
105,58164,1969
106,53087,4471
107,17745,614
108,631189,11451
109,274716,5781
110,9036,78
111,32764,368
112,242490,8358
113,96792,3344
114,66734,1136
115,43918,458
116,50031,951
117,150603,5030
118,4594,132
119,109833,3786
120,129088,9094
121,114838,6780
122,78063,1884
123,84499,2531
124,88941,1569
125,7749,108
126,35120,403
127,70361,1336
128,7345,435
