ForecastID,Confirmed,Deaths
0,127411,2196
1,5311,38
2,202337,5055
3,61768,812
4,718329,13144
5,57688,1951
6,53027,4468
7,17500,606
8,625448,11352
9,272370,5714
10,8652,72
11,32324,370
12,238619,8256
13,95170,3304
14,66306,1127
15,42877,453
16,49074,940
17,149205,4990
18,4545,132
19,108753,3764
20,128869,9074
21,113764,6765
22,76582,1878
23,83473,2526
24,86760,1553
25,7521,106
26,34589,399
27,69585,1325
28,7292,432
29,192332,15948
30,25463,783
31,435404,32987
32,168750,2727
33,11957,143
34,124136,4167
35,59476,811
36,26953,463
37,139376,7672
38,22017,1049
39,119832,2747
40,13674,167
41,156405,1780
42,636197,12902
43,52429,412
44,1632,57
45,121524,2597
46,75105,1923
47,10369,219
48,76153,1131
49,3884,37
50,128637,2206
51,5380,38
52,202736,5133
53,62339,827
54,724117,13286
55,57933,1957
56,53125,4465
57,17573,607
58,627749,11497
59,274069,5784
60,8873,75
61,32569,381
62,240473,8284
63,96183,3318
64,67806,1142
65,43647,458
66,49749,948
67,149711,5026
68,4562,132
69,109285,3773
70,129211,9090
71,114484,6776
72,77375,1885
73,84090,2572
74,88055,1560
75,7649,109
76,34910,401
77,69924,1346
78,7313,432
79,192659,15943
80,25576,787
81,436054,33015
82,170389,2758
83,12138,144
84,125183,4180
85,60264,830
86,27186,469
87,140030,7685
88,22053,1051
89,120555,2784
90,13863,168
91,157816,1811
92,639095,13068
93,52816,415
94,1639,57
95,122437,2613
96,75557,1932
97,10486,223
98,76924,1140
99,3915,37
100,129994,2231
101,5466,38
102,203163,5176
103,62884,839
104,729554,13423
105,58237,1957
106,53324,4469
107,17658,608
108,630389,11613
109,275800,5838
110,9133,78
111,32807,387
112,242389,8309
113,97191,3330
114,69338,1156
115,44057,463
116,50401,957
117,150555,5049
118,4585,132
119,109830,3780
120,129551,9106
121,115205,6788
122,78276,1892
123,84672,2587
124,89565,1572
125,7799,110
126,35217,403
127,70359,1368
128,7332,433
129,193043,15947
130,25689,792
131,436709,33027
132,172163,2784
133,12391,145
134,126283,4229
135,60956,844
136,27405,473
137,140762,7705
138,22201,1053
139,121422,2829
140,14137,170
141,159300,1841
142,643423,13269
143,53263,417
144,1644,57
145,123461,2631
146,76000,1941
147,10626,226
148,77835,1145
149,3954,37
150,131224,2257
151,5551,39
152,203525,5226
153,63452,853
154,735344,13548
155,58470,1961
156,53422,4467
157,17734,610
158,633202,11708
159,277480,5920
160,9401,83
161,33045,395
162,244268,8327
163,98158,3340
164,70584,1165
165,44625,467
166,51055,964
167,151278,5090
168,4614,132
169,110360,3787
170,129894,9119
171,115935,6801
172,79237,1897
173,85189,2601
174,91190,1578
175,7952,111
176,35496,405
177,70869,1383
178,7353,434
179,193363,15942
180,25801,796
181,437359,33011
182,173924,2806
183,12697,146
184,127383,4277
185,61713,853
186,27632,479
187,141527,7724
188,22335,1055
189,122413,2869
190,14485,171
191,160729,1865
192,648710,13417
193,53724,419
194,1650,57
195,124370,2646
196,76440,1949
197,10753,228
198,78696,1149
199,3984,38
200,132584,2290
201,5618,40
202,203898,5246
203,63997,869
204,740862,13632
205,58777,1969
206,53576,4468
207,17805,611
208,635966,11842
209,279143,6008
210,9643,87
211,33279,400
212,246172,8337
213,99083,3350
214,71450,1172
215,45267,468
216,51696,970
217,151890,5098
218,4645,133
219,110876,3797
220,130234,9133
221,116671,6813
222,80165,1901
223,85659,2631
224,92762,1591
225,8086,113
226,35762,406
227,71356,1394
228,7373,434
229,193750,15946
230,25914,799
231,438008,33023
232,175549,2830
233,12993,147
234,128432,4339
235,62468,862
236,27870,485
237,142269,7738
238,22367,1057
239,123310,2902
240,14837,173
241,162221,1887
242,653207,13549
243,54138,420
244,1656,57
245,125340,2659
246,76876,1956
247,10870,235
248,79360,1156
249,4021,38
250,133816,2310
251,5667,40
252,204229,5266
253,64562,882
254,746573,13697
255,59015,1970
256,53739,4470
257,17888,612
258,638536,11882
259,280780,6051
260,9842,92
261,33511,403
262,248059,8346
263,100000,3355
264,72138,1178
265,45619,469
266,52341,975
267,152824,5137
268,4673,133
269,111399,3803
270,130576,9148
271,117410,6828
272,80993,1907
273,86106,2657
274,94162,1600
275,8194,115
276,36040,407
277,71774,1400
278,7394,434
279,194069,15942
280,26027,803
281,438662,33053
282,177011,2847
283,13230,148
284,129424,4309
285,63184,866
286,28100,490
287,142958,7746
288,22455,1058
289,124088,2916
290,15124,174
291,163665,1905
292,656659,13686
293,54485,420
294,1663,57
295,126322,2669
296,77309,1963
297,11004,239
298,79829,1161
299,4056,38
300,135178,2330
301,5713,41
302,204562,5274
303,65106,894
304,752152,13776
305,59311,1971
