ForecastID,Confirmed,Deaths
0,127401,2193
1,5313,37
2,202334,5059
3,61792,810
4,717987,13148
5,57562,1946
6,52915,4459
7,17506,606
8,625452,11329
9,272354,5704
10,8701,72
11,32344,370
12,238603,8243
13,95146,3306
14,66223,1128
15,43036,453
16,49094,939
17,148871,4981
18,4549,132
19,108772,3764
20,128779,9074
21,113714,6757
22,76566,1872
23,83479,2507
24,86849,1554
25,7523,106
26,34548,399
27,69683,1323
28,7293,432
29,192238,15906
30,25465,782
31,435400,32939
32,168870,2724
33,12011,143
34,124182,4154
35,59428,812
36,26938,463
37,139419,7663
38,22023,1049
39,119908,2747
40,13797,168
41,156396,1781
42,636877,12927
43,52430,411
44,1632,57
45,121538,2593
46,75156,1923
47,10377,219
48,76199,1127
49,3884,37
50,128569,2206
51,5385,37
52,202726,5136
53,62360,823
54,723476,13296
55,57762,1946
56,53014,4454
57,17584,607
58,627752,11462
59,274178,5778
60,8995,75
61,32598,379
62,240482,8252
63,96096,3319
64,67607,1137
65,43677,456
66,49824,947
67,149549,5021
68,4571,132
69,109296,3772
70,128985,9086
71,114329,6761
72,77364,1878
73,84092,2537
74,88080,1559
75,7655,108
76,34803,402
77,70139,1340
78,7316,433
79,192552,15855
80,25578,787
81,436052,32911
82,170440,2747
83,12220,144
84,125209,4170
85,60150,830
86,27166,468
87,140026,7676
88,22074,1051
89,120824,2774
90,14085,169
91,157859,1813
92,641233,13113
93,52792,414
94,1639,57
95,122502,2606
96,75661,1932
97,10506,223
98,76924,1133
99,3919,37
100,129911,2227
101,5470,38
102,203150,5179
103,62928,836
104,728375,13436
105,58075,1947
106,53091,4447
107,17662,608
108,630379,11566
109,276267,5839
110,9319,78
111,32854,386
112,242361,8260
113,97047,3331
114,68898,1146
115,44224,459
116,50532,954
117,150227,5045
118,4594,131
119,109820,3780
120,129173,9098
121,114956,6764
122,78272,1884
123,84680,2564
124,89316,1568
125,7806,109
126,35056,405
127,70594,1356
128,7338,433
129,192821,15811
130,25691,791
131,436708,32880
132,172020,2769
133,12446,145
134,126237,4185
135,60871,844
136,27389,472
137,140634,7690
138,22214,1052
139,121740,2801
140,14374,170
141,159323,1844
142,645638,13296
143,53154,418
144,1644,57
145,123466,2619
146,76136,1941
147,10635,227
148,77751,1138
149,3953,37
150,131080,2255
151,5552,38
152,203506,5233
153,63496,850
154,733498,13563
155,58428,1947
156,53163,4440
157,17740,610
158,633167,11645
159,278418,5899
160,9632,80
161,33110,392
162,244240,8268
163,97997,3341
164,70163,1155
165,44822,462
166,51193,961
167,150906,5079
168,4616,131
169,110344,3788
170,129345,9110
171,115576,6766
172,79254,1890
173,85210,2590
174,90554,1577
175,7964,110
176,35305,407
177,71050,1365
178,7358,434
179,193089,15756
180,25804,795
181,437355,32850
182,173608,2792
183,12668,146
184,127264,4201
185,61593,854
186,27611,477
187,141243,7697
188,22343,1054
189,122656,2829
190,14662,171
191,160786,1873
192,650054,13460
193,53516,419
194,1650,57
195,124430,2632
196,76612,1950
197,10764,231
198,78626,1144
199,3988,38
200,132421,2282
201,5618,39
202,203877,5245
203,64064,863
204,738508,13651
205,58781,1948
206,53228,4432
207,17817,611
208,635906,11772
209,280248,5963
210,9914,83
211,33366,396
212,246119,8274
213,98947,3349
214,71222,1164
215,45401,465
216,51858,966
217,151584,5091
218,4639,131
219,110867,3797
220,129500,9124
221,116197,6767
222,80208,1897
223,85689,2616
224,91792,1587
225,8100,113
226,35553,410
227,71505,1375
228,7378,434
229,193353,15708
230,25917,799
231,438005,32816
232,175206,2815
233,12898,147
234,128291,4216
235,62315,862
236,27831,481
237,141852,7694
238,22391,1055
239,123572,2856
240,14951,172
241,162249,1900
242,654473,13595
243,53878,421
244,1656,57
245,125394,2645
246,77087,1959
247,10893,235
248,79297,1149
249,4023,38
250,133591,2302
251,5668,39
252,204205,5258
253,64633,877
254,743787,13720
255,59134,1948
256,53286,4423
257,17895,612
258,638459,11858
259,281882,6027
260,10162,86
261,33622,398
262,247999,8281
263,99898,3357
264,72191,1173
265,45995,468
266,52526,970
267,152262,5119
268,4662,131
269,111391,3805
270,129638,9136
271,116818,6768
272,81056,1903
273,86143,2642
274,93030,1598
275,8216,114
276,35799,413
277,71961,1385
278,7397,435
279,193579,15649
280,26030,803
281,438660,32772
282,176813,2837
283,13124,148
284,129319,4231
285,63036,865
286,28049,486
287,142463,7684
288,22480,1057
289,124488,2883
290,15239,173
291,163713,1927
292,658892,13715
293,54240,423
294,1663,57
295,126358,2658
296,77562,1968
297,11021,239
298,79770,1155
299,4057,38
300,134932,2318
301,5717,40
302,204537,5270
303,65201,891
304,749019,13806
305,59487,1948
306,53336,4414
307,17973,614
308,640816,11976
309,283487,6090
310,10392,89
311,33877,402
312,249878,8286
313,100848,3366
314,73243,1182
315,46587,470
316,53199,975
317,152940,5140
318,4685,131
319,111915,3813
320,129759,9148
321,117438,6767
322,81800,1909
323,86593,2669
324,94269,1609
325,8313,115
326,36043,415
327,72417,1394
328,7418,435
329,193827,15596
330,26143,807
331,439309,32719
332,178429,2860
333,13357,149
334,130346,4245
335,63758,869
336,28268,491
337,143073,7675
338,22631,1059
339,125405,2911
340,15528,174
341,165176,1954
342,663311,13839
343,54602,425
344,1670,57
345,127322,2671
346,78037,1977
347,11150,243
348,80205,1161
349,4092,38
350,136103,2332
351,5776,40
352,204842,5310
353,65769,905
354,754366,13931
355,59840,1947
356,53379,4403
357,18051,615
358,643074,12074
359,285174,6153
360,10623,91
361,34133,409
362,251757,8291
363,101798,3376
364,74370,1191
365,47186,473
366,53875,981
367,153619,5173
368,4707,131
369,112439,3821
370,129864,9161
371,118058,6766
372,82519,1915
373,87049,2697
374,95507,1620
375,8421,117
376,36286,418
377,72872,1404
378,7439,436
379,194028,15534
380,26256,811
381,439958,32659
382,180054,2882
383,13587,150
384,131374,4260
385,64480,880
386,28485,495
387,143685,7674
388,22720,1060
389,126321,2938
390,15816,176
391,166640,1980
392,667730,13977
393,54964,429
394,1676,57
