ForecastID,Confirmed,Deaths
0,127439,2197
1,5314,37
2,202373,5072
3,61811,810
4,718379,13151
5,57666,1946
6,52915,4462
7,17500,605
8,625685,11316
9,272461,5718
10,8701,72
11,32356,367
12,238607,8253
13,95163,3305
14,66024,1129
15,43047,454
16,49075,939
17,148842,4978
18,4541,132
19,108703,3762
20,128779,9072
21,113714,6757
22,76616,1873
23,83477,2508
24,86896,1554
25,7529,106
26,34536,400
27,69695,1320
28,7289,432
29,192238,15905
30,25466,783
31,435347,32939
32,168870,2725
33,12013,143
34,124194,4154
35,59453,811
36,26941,462
37,139434,7669
38,22042,1048
39,119924,2752
40,13813,167
41,156442,1781
42,637117,12934
43,52439,411
44,1632,57
45,121552,2591
46,75138,1923
47,10381,219
48,76192,1127
49,3886,37
50,128653,2217
51,5391,38
52,202776,5121
53,62403,823
54,724497,13299
55,57955,1946
56,53014,4458
57,17571,605
58,628411,11464
59,274360,5788
60,8995,74
61,32622,376
62,240547,8274
63,96135,3315
64,67032,1142
65,43669,458
66,49715,947
67,149484,5016
68,4561,132
69,109196,3767
70,128985,9082
71,114329,6761
72,77482,1880
73,84103,2541
74,88394,1559
75,7673,108
76,34777,402
77,70166,1340
78,7311,433
79,192552,15861
80,25581,787
81,435894,32911
82,170440,2748
83,12244,144
84,125237,4170
85,60213,827
86,27173,466
87,140094,7675
88,22072,1048
89,120863,2780
90,14120,168
91,157962,1813
92,641712,13130
93,52815,414
94,1639,57
95,122532,2600
96,75627,1931
97,10513,223
98,76910,1132
99,3923,37
100,130052,2240
101,5482,38
102,203259,5162
103,62998,836
104,729985,13431
105,58223,1947
106,53091,4455
107,17641,605
108,631580,11546
109,276325,5829
110,9319,76
111,32894,382
112,242597,8294
113,97110,3325
114,68093,1153
115,44267,462
116,50359,954
117,150119,5042
118,4584,131
119,109722,3773
120,129173,9092
121,114956,6764
122,78425,1888
123,84718,2569
124,90125,1568
125,7809,109
126,35017,404
127,70641,1358
128,7329,433
129,192821,15815
130,25696,791
131,436395,32880
132,172020,2772
133,12478,145
134,126283,4185
135,60978,843
136,27401,471
137,140780,7689
138,22224,1049
139,121807,2812
140,14429,170
141,159490,1844
142,646340,13324
143,53193,417
144,1644,57
145,123516,2610
146,76109,1939
147,10647,227
148,77659,1137
149,3960,37
150,131287,2267
151,5567,39
152,203706,5195
153,63596,850
154,735643,13532
155,58523,1947
156,53163,4452
157,17711,605
158,634962,11676
159,278271,5899
160,9632,79
161,33168,389
162,244657,8309
163,98089,3334
164,69110,1164
165,44821,465
166,51006,960
167,150748,5069
168,4609,131
169,110260,3778
170,129345,9102
171,115576,6766
172,79383,1893
173,85282,2595
174,91930,1577
175,7940,110
176,35255,406
177,71119,1370
178,7349,434
179,193089,15767
180,25811,795
181,436835,32850
182,173608,2796
183,12713,146
184,127331,4201
185,61750,855
186,27626,477
187,141478,7702
188,22298,1050
189,122757,2842
190,14741,172
191,161028,1873
192,651000,13499
193,53573,419
194,1650,57
195,124503,2619
196,76588,1947
197,10781,231
198,78343,1142
199,3997,37
200,132705,2292
201,5633,39
202,204188,5230
203,64198,863
204,741293,13611
205,58810,1948
206,53228,4449
207,17780,605
208,638327,11777
209,280244,5983
210,9914,81
211,33444,394
212,246700,8321
213,99072,3341
214,70096,1175
215,45467,467
216,51657,965
217,151369,5093
218,4632,131
219,110781,3783
220,129500,9111
221,116197,6767
222,80319,1897
223,85804,2622
224,93633,1587
225,8060,113
226,35492,409
227,71601,1378
228,7367,434
229,193353,15718
230,25926,799
231,437226,32816
232,175206,2819
233,12950,147
234,128382,4216
235,62526,862
236,27849,482
237,142179,7708
238,22388,1049
239,123712,2869
240,15056,173
241,162575,1900
242,655693,13643
243,53956,422
244,1656,57
245,125493,2629
246,77067,1955
247,10916,235
248,78996,1147
249,4035,38
250,133960,2315
251,5686,40
252,204659,5264
253,64804,877
254,747149,13689
255,59115,1948
256,53286,4445
257,17848,605
258,641571,11851
259,282220,6034
260,10162,84
261,33724,400
262,248713,8331
263,100059,3347
264,71075,1187
265,46022,468
266,52312,969
267,151983,5116
268,4655,131
269,111275,3787
270,129638,9119
271,116818,6768
272,81226,1900
273,86313,2650
274,95158,1596
275,8188,114
276,35728,411
277,72087,1385
278,7385,434
279,193579,15666
280,26042,803
281,437572,32772
282,176813,2843
283,13189,148
284,129437,4231
285,63308,867
286,28072,487
287,142877,7712
288,22494,1049
289,124673,2896
290,15373,174
291,164132,1927
292,660419,13773
293,54341,425
294,1663,57
295,126486,2638
296,77546,1963
297,11052,240
298,79652,1152
299,4072,38
300,135397,2334
301,5739,40
302,205150,5298
303,65413,891
304,753013,13786
305,59417,1948
306,53336,4440
307,17916,605
308,644742,11942
309,284211,6086
310,10392,86
311,34005,405
312,250725,8342
313,101050,3354
314,72064,1198
315,46673,470
316,52970,975
317,152590,5139
318,4676,131
319,111750,3792
320,129759,9127
321,117438,6767
322,82120,1904
323,86828,2678
324,96578,1606
325,8316,115
326,35963,414
327,72577,1395
328,7402,435
329,193827,15613
330,26158,807
331,437860,32719
332,178429,2867
333,13429,149
334,130494,4245
335,64096,872
336,28295,493
337,143572,7716
338,22579,1050
339,125641,2924
340,15693,175
341,165697,1954
342,665178,13908
343,54728,427
344,1670,57
345,127482,2647
346,78026,1971
347,11189,244
348,80328,1156
349,4110,38
350,136671,2354
351,5805,41
352,205639,5333
353,66025,905
354,758921,13903
355,59729,1947
356,53379,4435
357,17983,605
358,647984,12083
359,286210,6170
360,10623,88
361,34290,410
362,252762,8355
363,102044,3361
364,73065,1210
365,47251,473
366,53632,981
367,153190,5161
368,4698,131
369,112222,3796
370,129864,9134
371,118058,6766
372,83018,1908
373,87356,2707
374,98051,1616
375,8450,117
376,36199,417
377,73070,1407
378,7419,435
379,194028,15557
380,26274,812
381,438096,32659
382,180054,2891
383,13672,150
384,131554,4260
385,64889,881
386,28518,498
387,144266,7717
388,22675,1050
389,126613,2952
390,16015,175
391,167272,1980
392,669970,14060
393,55118,430
394,1676,57
395,128481,2656
396,78507,1979
397,11326,248
398,81017,1161
399,4148,38
400,138127,2375
401,5886,41
402,206142,5367
403,66641,919
404,764820,14027
405,60040,1947
406,53414,4429
407,18049,604
