ForecastID,Confirmed,Deaths
0,31640,937
1,829,29
2,59360,1508
3,17084,295
4,193761,5736
5,31053,1711
6,45915,4291
7,10904,536
8,106333,3334
9,68657,2758
10,860,38
11,4395,146
12,138213,6769
13,43046,2614
14,26575,730
15,12784,310
16,14298,583
17,52102,3209
18,3039,122
19,65205,3133
20,107536,7924
21,68413,6148
22,33654,1467
23,23220,1059
24,19113,1030
25,810,63
26,18195,291
27,13595,556
28,5604,365
29,169820,13058
30,10969,533
31,389381,31250
32,55638,1365
33,3376,102
34,46498,2800
35,11328,429
36,7420,254
37,87483,6527
38,16588,927
39,27305,748
40,6415,113
41,36829,609
42,125598,2319
43,18603,220
44,1201,58
45,59293,1692
46,29686,1347
47,2668,122
48,25598,805
49,1325,31
50,31628,925
51,818,22
52,59345,1493
53,17074,285
54,193750,5725
55,31045,1703
56,45913,4289
57,10897,530
58,106317,3318
59,68645,2746
60,853,32
61,4381,131
62,138208,6764
63,43040,2608
64,26570,725
65,12776,302
66,14290,575
67,52090,3197
68,3033,119
69,65199,3127
70,107533,7921
71,68407,6142
72,33648,1461
73,23209,1048
74,19103,1020
75,799,51
76,18189,286
77,13581,542
78,5600,361
79,169818,13056
80,10959,523
81,389379,31248
82,55629,1356
83,3370,96
84,46489,2791
85,11316,418
86,7409,243
87,87476,6520
88,16584,923
89,27291,734
90,6412,110
91,36817,597
92,125585,2306
93,18593,210
94,1196,57
95,59287,1686
96,29676,1337
97,2658,111
98,25589,796
99,1316,25
100,31621,918
101,814,20
102,59333,1481
103,17068,279
104,193743,5718
105,31036,1694
106,45910,4286
107,10890,522
108,106307,3308
109,68638,2739
110,852,31
111,4374,124
112,138202,6758
113,43034,2602
114,26565,720
115,12771,297
116,14286,571
117,52079,3186
118,3027,115
119,65192,3120
120,107530,7918
121,68400,6135
122,33642,1455
123,23202,1041
124,19099,1016
125,795,47
126,18183,280
127,13573,534
128,5595,356
129,169816,13054
130,10950,514
131,389377,31246
132,55622,1349
133,3368,93
134,46481,2783
135,11311,413
136,7402,236
137,87469,6513
138,16580,919
139,27282,725
140,6409,107
141,36810,590
142,125578,2299
143,18584,201
144,1190,57
145,59281,1680
146,29667,1328
147,2652,106
148,25582,789
149,1309,23
150,31611,908
151,808,19
152,59318,1466
153,17059,270
154,193733,5708
155,31025,1683
156,45908,4284
157,10880,513
158,106295,3296
159,68627,2729
160,852,30
161,4365,115
162,138194,6750
163,43025,2593
164,26557,712
165,12762,289
166,14279,565
167,52065,3172
168,3019,111
169,65184,3112
170,107527,7915
171,68390,6125
172,33634,1447
173,23192,1031
174,19093,1010
175,790,43
176,18174,272
177,13563,524
178,5590,351
179,169814,13052
180,10937,501
181,389375,31244
182,55612,1339
183,3364,91
184,46469,2771
185,11304,406
186,7392,226
187,87459,6503
188,16575,914
189,27270,713
190,6403,101
191,36800,580
192,125568,2289
193,18572,189
194,1184,56
195,59272,1671
196,29654,1315
197,2643,101
198,25572,779
199,1298,21
200,31580,877
201,775,12
202,59288,1436
203,17030,242
204,193703,5678
205,31008,1666
206,45905,4281
207,10868,501
208,106259,3260
209,68595,2697
210,827,17
211,4328,87
212,138181,6737
213,43005,2573
214,26535,691
215,12734,262
216,14252,539
217,52037,3144
218,3008,105
219,65171,3099
220,107523,7911
221,68376,6111
222,33616,1429
223,23163,1002
224,19063,980
225,754,19
226,18159,258
227,13529,490
228,5584,345
229,169812,13050
230,10914,479
231,389373,31242
232,55585,1312
233,3340,77
234,46443,2745
235,11271,373
236,7361,197
