ForecastID,Confirmed,Deaths
0,127333,2207
1,5319,36
2,202282,5049
3,61769,810
4,717920,13124
5,57636,1948
6,52986,4466
7,17515,605
8,625688,11280
9,272496,5705
10,8664,74
11,32333,366
12,238578,8248
13,95159,3301
14,66503,1132
15,42956,452
16,49050,938
17,148849,4969
18,4544,132
19,108753,3760
20,128862,9073
21,113718,6768
22,76717,1875
23,83408,2496
24,86901,1562
25,7524,106
26,34581,398
27,69677,1317
28,7298,432
29,192289,15951
30,25472,784
31,435406,32962
32,168846,2715
33,12009,143
34,124157,4086
35,59529,805
36,26953,463
37,139493,7661
38,22051,1049
39,119754,2748
40,13922,166
41,156565,1777
42,636078,12925
43,52417,409
44,1635,58
45,121571,2593
46,75190,1921
47,10378,224
48,76124,1125
49,3886,37
50,128504,2232
51,5399,36
52,202701,5075
53,62336,825
54,723562,13240
55,57903,1951
56,53147,4467
57,17619,605
58,628221,11356
59,274306,5757
60,8877,78
61,32576,372
62,240470,8263
63,96059,3309
64,67825,1134
65,43578,454
66,49687,946
67,149500,4995
68,4566,132
69,109290,3767
70,129209,9084
71,114414,6779
72,77581,1877
73,83969,2514
74,88206,1576
75,7653,108
76,34873,398
77,70128,1328
78,7320,433
79,192631,15958
80,25574,786
81,436061,32969
82,170280,2731
83,12224,144
84,125216,4125
85,60340,812
86,27197,469
87,140212,7667
88,22070,1049
89,120642,2772
90,14238,168
91,158060,1793
92,639603,13093
93,52742,409
94,1644,58
95,122587,2605
96,75680,1930
97,10530,229
98,76714,1127
99,3915,37
100,129747,2270
101,5480,36
102,203133,5099
103,62927,839
104,728571,13348
105,58155,1954
106,53230,4467
107,17742,605
108,630808,11442
109,276287,5805
110,9111,83
111,32826,376
112,242363,8277
113,97036,3317
114,68891,1146
115,44064,456
116,50280,950
117,150175,5011
118,4593,132
119,109842,3776
120,129565,9097
121,115021,6791
122,78459,1882
123,84504,2535
124,89581,1592
125,7781,109
126,35170,401
127,70594,1339
128,7343,433
129,192963,15964
130,25683,791
131,436716,32976
132,171962,2755
133,12478,146
134,126307,4144
135,61088,819
136,27423,474
137,140924,7673
138,22240,1051
139,121577,2796
140,14598,170
141,159555,1813
142,644530,13237
143,53095,409
144,1655,58
145,123587,2620
146,76117,1934
147,10670,229
148,77363,1131
149,3938,37
150,130938,2294
151,5546,36
152,203535,5120
153,63472,854
154,733991,13436
155,58390,1957
156,53402,4467
157,17810,605
158,633328,11516
159,278151,5863
160,9328,88
161,33055,379
162,244242,8291
163,97963,3324
164,69994,1151
165,44514,457
166,50802,957
167,150918,5033
168,4617,132
169,110367,3782
170,129881,9108
171,115771,6808
172,79351,1886
173,85006,2558
174,90931,1605
175,7893,110
176,35460,403
177,71041,1345
178,7360,433
179,193301,15970
180,25788,796
181,437370,32984
182,173367,2772
183,12722,147
184,127346,4147
185,61843,824
186,27639,478
187,141589,7679
188,22352,1052
189,122536,2817
190,14996,170
191,160879,1831
192,648593,13366
193,53499,411
194,1665,58
195,124544,2628
196,76558,1940
197,10813,236
198,77998,1133
199,3967,37
200,132106,2318
201,5601,36
202,203886,5136
203,63990,869
204,739413,13525
205,58627,1960
206,53578,4467
207,17904,606
208,635747,11594
209,279825,5917
210,9523,95
211,33295,383
212,246091,8302
213,98890,3331
214,70880,1163
215,45143,459
216,51352,963
217,151545,5054
218,4639,132
219,110877,3789
220,130202,9121
221,116446,6820
222,80180,1888
223,85480,2582
224,92225,1620
225,7998,112
226,35742,405
227,71472,1353
228,7382,434
229,193636,15977
230,25888,801
231,438023,32991
232,174810,2788
233,12929,148
234,128357,4139
235,62616,828
236,27862,482
237,142269,7683
238,22422,1053
239,123413,2840
240,15285,171
241,162451,1849
242,652510,13478
243,53848,411
244,1675,58
245,125508,2640
246,77040,1947
247,10954,243
248,78496,1136
249,3994,37
250,133306,2345
251,5659,36
252,204291,5156
253,64532,884
254,744910,13619
255,58863,1963
256,53724,4468
257,18000,606
258,638154,11677
259,281677,5972
260,9721,101
261,33535,388
262,247954,8314
263,99829,3336
264,71951,1168
265,45571,461
266,51950,968
267,152217,5073
268,4660,132
269,111390,3795
270,130529,9132
271,117133,6834
272,81021,1895
273,85976,2604
274,93514,1635
275,8108,114
276,36030,406
277,71916,1363
278,7403,434
279,193972,15983
280,25996,806
281,438677,32998
282,176291,2803
283,13137,149
284,129371,4124
285,63383,833
286,28095,487
287,142963,7688
288,22559,1054
289,124289,2864
290,15653,171
291,163995,1869
292,656290,13603
293,54189,412
294,1685,58
295,126494,2654
296,77513,1953
297,11093,245
298,79019,1138
299,4023,37
300,134495,2371
301,5725,36
302,204691,5178
303,65075,899
304,750285,13723
305,59107,1966
306,53868,4468
307,18097,606
308,640596,11758
309,283516,6028
310,9926,107
311,33776,393
312,249821,8327
313,100755,3343
314,73116,1179
315,46155,463
316,52535,976
317,152892,5096
318,4682,132
319,111914,3802
320,130861,9145
321,117821,6847
322,81876,1897
323,86489,2627
324,94803,1650
325,8225,115
326,36317,408
327,72358,1373
328,7425,435
329,194307,15989
330,26099,809
331,439331,33004
332,177757,2818
333,13347,150
334,130396,4127
335,64147,839
336,28321,492
337,143659,7693
338,22667,1055
339,125171,2887
340,15985,172
341,165481,1887
342,659921,13743
343,54525,413
344,1696,58
345,127479,2664
346,77966,1960
347,11237,249
348,79563,1141
349,4051,37
350,135692,2403
351,5796,36
352,205093,5199
353,65626,915
354,755664,13830
355,59350,1969
356,54009,4469
357,18195,606
358,643061,11840
359,285334,6084
360,10137,114
361,34017,397
362,251692,8340
363,101698,3350
364,74217,1185
365,46639,465
366,53103,981
367,153569,5116
368,4705,132
369,112443,3810
370,131195,9157
371,118497,6861
372,82733,1902
373,86995,2650
374,96121,1665
375,8343,117
376,36607,410
377,72805,1383
378,7446,435
379,194643,15996
380,26205,814
381,439985,33011
382,179273,2837
383,13568,151
384,131438,4131
385,64912,846
386,28544,497
387,144352,7698
388,22757,1056
389,126061,2911
390,16320,173
391,166977,1907
392,664010,13889
393,54859,413
394,1706,58
395,128458,2677
396,78426,1967
397,11378,257
398,80130,1144
399,4078,37
400,136883,2432
401,5865,36
402,205491,5220
403,66172,931
404,761051,13932
405,59590,1972
406,54169,4469
407,18283,607
408,645527,11922
409,287207,6140
410,10349,121
411,34255,402
412,253560,8354
413,102631,3358
414,75332,1195
415,47156,466
416,53663,987
417,154245,5137
418,4728,132
419,112968,3816
420,131524,9169
421,119189,6875
422,83598,1907
423,87494,2673
424,97447,1681
425,8457,118
426,36896,412
427,73249,1391
428,7465,435
429,194979,16002
430,26310,819
431,440638,33019
432,180738,2855
433,13795,152
434,132475,4138
435,65678,851
436,28769,502
437,145038,7703
438,22880,1057
439,126968,2935
440,16694,174
441,168429,1926
442,668028,14037
443,55220,414
444,1716,58
445,129431,2689
446,78894,1973
447,11520,261
448,80727,1147
449,4106,37
450,138074,2460
451,5928,36
452,205878,5240
453,66712,947
454,766467,14032
455,59831,1975
456,54321,4469
457,18378,607
458,647982,12004
459,289012,6198
460,10555,129
461,34495,406
462,255426,8366
463,103565,3365
464,76364,1202
465,47703,468
466,54236,994
467,154913,5159
468,4751,132
469,113489,3823
470,131851,9181
471,119874,6888
472,84452,1909
473,87992,2697
474,98764,1696
475,8569,120
476,37183,414
477,73691,1400
478,7487,436
479,195315,16009
480,26414,824
481,441292,33026
482,182213,2874
483,14016,153
484,133507,4137
485,66444,856
486,28997,506
487,145725,7708
488,22988,1058
489,127861,2959
490,17020,175
491,169942,1946
492,672031,14176
493,55576,415
494,1726,58
495,130409,2700
496,79359,1980
497,11662,265
498,81285,1149
499,4134,37
500,139266,2490
501,5990,36
502,206275,5261
503,67255,964
504,771875,14131
505,60071,1978
506,54471,4470
507,18473,607
508,650430,12088
509,290822,6255
510,10760,138
511,34735,411
512,257292,8379
513,104501,3371
514,77413,1212
515,48187,470
516,54815,1000
517,155586,5179
518,4773,132
519,114009,3830
520,132180,9194
521,120560,6902
522,85302,1916
523,88493,2721
524,100073,1712
525,8681,122
526,37471,416
527,74135,1409
528,7508,436
529,195651,16015
530,26519,829
531,441946,33033
532,183691,2891
533,14233,154
534,134534,4133
535,67210,862
536,29223,511
537,146416,7713
538,23087,1059
539,128753,2983
540,17374,176
541,171453,1966
542,675986,14313
543,55928,415
544,1736,58
545,131389,2714
546,79820,1986
547,11803,271
548,81836,1152
549,4162,37
550,140458,2517
551,6054,36
552,206672,5282
553,67798,980
554,777276,14234
555,60312,1981
556,54619,4470
557,18567,608
558,652879,12172
559,292664,6314
560,10965,146
561,34975,416
562,259159,8392
563,105433,3378
564,78509,1219
565,48738,472
566,55388,1006
567,156260,5201
568,4796,132
569,114531,3837
570,132509,9205
571,121247,6916
572,86156,1918
573,88997,2744
574,101375,1727
575,8796,123
576,37759,418
577,74578,1419
578,7529,437
579,195986,16021
580,26623,834
581,442600,33040
582,185167,2907
583,14450,155
584,135562,4131
585,67975,868
586,29448,516
587,147107,7718
588,23203,1060
589,129645,3008
590,17718,176
591,172944,1986
592,679823,14453
593,56277,416
594,1747,58
595,132368,2725
596,80282,1993
597,11945,277
598,82387,1155
599,4190,37
600,141650,2549
