ForecastID,Confirmed,Deaths
0,127250,2200
1,5325,37
2,202159,5053
3,61738,810
4,720306,13159
5,57640,1956
6,52902,4465
7,17520,606
8,626313,11347
9,272376,5726
10,8668,74
11,32353,367
12,238793,8266
13,95224,3302
14,65680,1134
15,42971,456
16,49177,943
17,149023,4982
18,4538,132
19,108766,3755
20,128821,9073
21,113880,6758
22,76609,1876
23,83634,2515
24,86871,1553
25,7524,107
26,34591,399
27,69578,1330
28,7303,433
29,192110,15932
30,25488,783
31,435106,32995
32,168830,2732
33,12004,145
34,124511,4169
35,59560,809
36,26971,463
37,139542,7681
38,22099,1050
39,120073,2738
40,13775,166
41,156463,1782
42,637286,12881
43,52355,411
44,1634,58
45,121522,2600
46,75216,1931
47,10411,217
48,76231,1132
49,3891,37
50,128295,2200
51,5404,37
52,202665,5115
53,62217,827
54,728722,13316
55,57892,1961
56,53021,4457
57,17597,607
58,629330,11494
59,274083,5795
60,8867,78
61,32664,373
62,240802,8294
63,96282,3312
64,66566,1156
65,43590,461
66,49877,952
67,149845,5021
68,4551,132
69,109323,3759
70,129089,9093
71,114708,6764
72,77414,1889
73,84455,2551
74,88189,1557
75,7675,109
76,34857,401
77,69907,1354
78,7335,434
79,192244,15935
80,25592,786
81,435505,32998
82,170386,2772
83,12234,146
84,125167,4177
85,60430,825
86,27205,466
87,140292,7706
88,22129,1054
89,120978,2764
90,14033,166
91,158000,1814
92,641644,13021
93,52625,415
94,1642,57
95,122489,2616
96,75781,1944
97,10547,218
98,76918,1139
99,3926,37
100,129466,2223
101,5478,37
102,203164,5151
103,62721,840
104,736315,13452
105,58176,1971
106,53065,4454
107,17669,607
108,633049,11601
109,276096,5865
110,9094,82
111,32980,377
112,242930,8321
113,97399,3322
114,67376,1176
115,44243,467
116,50601,960
117,150670,5044
118,4564,132
119,109888,3765
120,129432,9112
121,115493,6776
122,78228,1900
123,85218,2574
124,89579,1566
125,7820,110
126,35119,405
127,70389,1375
128,7366,436
129,192327,15937
130,25700,790
131,436126,33026
132,171951,2794
133,12517,147
134,126705,4232
135,61325,836
136,27445,470
137,141065,7743
138,22233,1057
139,122053,2800
140,14315,172
141,159775,1843
142,646413,13269
143,52919,418
144,1648,57
145,123478,2634
146,76267,1954
147,10702,218
148,77664,1148
149,3969,36
150,130625,2245
151,5540,37
152,203765,5176
153,63231,852
154,743239,13572
155,58465,1976
156,53193,4454
157,17745,607
158,637113,11697
159,278201,5948
160,9229,84
161,33277,383
162,245032,8340
163,98546,3326
164,68231,1188
165,44820,469
166,51319,968
167,151433,5073
168,4578,132
169,110448,3766
170,129768,9126
171,116386,6785
172,79039,1911
173,85855,2594
174,91001,1575
175,7950,112
176,35373,407
177,70914,1390
178,7395,437
179,192349,15939
180,25817,794
181,436714,33043
182,173701,2823
183,12841,148
184,127931,4282
185,62286,845
186,27685,475
187,141872,7765
188,22331,1058
189,123184,2840
190,14654,171
191,161889,1869
192,650808,13485
193,53233,420
194,1654,57
195,124440,2648
196,76776,1963
197,10857,219
198,78474,1154
199,4011,36
200,131877,2271
201,5599,37
202,204277,5200
203,63750,866
204,749723,13658
205,58757,1974
206,53280,4454
207,17819,611
208,640606,11821
209,279993,6037
210,9390,86
211,33555,386
212,247177,8353
213,99720,3334
214,69186,1194
215,45471,471
216,52076,975
217,152262,5081
218,4591,132
219,111012,3771
220,130133,9142
221,117270,6799
222,79851,1914
223,86543,2615
224,92474,1582
225,8081,114
226,35637,409
227,71371,1398
228,7423,437
229,192338,15946
230,25937,796
231,437230,33061
232,175413,2838
233,13168,150
234,129134,4344
235,63232,855
236,27953,480
237,142669,7778
238,22394,1058
239,124287,2872
240,15006,172
241,163829,1897
242,654801,13695
243,53526,422
244,1662,57
245,125413,2661
246,77354,1971
247,11017,223
